PID,Order Date,Customer Key,Sales Territory Region,Sales Order Number,Sales Order Line Number,Order Quantity,Unit Price
225,00:00.0,22925,New Zealand,SO65635,5,1,8.99
491,00:00.0,22925,New Zealand,SO65635,6,1,53.99
583,00:00.0,15043,New Zealand,SO65667,1,1,1700.99
463,00:00.0,15043,New Zealand,SO65667,2,1,24.49
237,00:00.0,15043,New Zealand,SO65667,3,1,49.99
606,00:00.0,24242,New Zealand,SO65668,1,1,539.99
214,00:00.0,24242,New Zealand,SO65668,2,1,34.99
376,00:00.0,21404,New Zealand,SO65669,1,1,2443.35
463,00:00.0,21404,New Zealand,SO65669,2,1,24.49
217,00:00.0,21404,New Zealand,SO65669,3,1,34.99
380,00:00.0,21216,New Zealand,SO65670,1,1,2443.35
479,00:00.0,21216,New Zealand,SO65670,2,1,8.99
477,00:00.0,21216,New Zealand,SO65670,3,1,4.99
217,00:00.0,21216,New Zealand,SO65670,4,1,34.99
355,00:00.0,14264,New Zealand,SO65671,1,1,2319.99
528,00:00.0,14264,New Zealand,SO65671,2,1,4.99
537,00:00.0,14264,New Zealand,SO65671,3,1,35
222,00:00.0,14264,New Zealand,SO65671,4,1,34.99
357,00:00.0,14286,New Zealand,SO65672,1,1,2319.99
487,00:00.0,14286,New Zealand,SO65672,2,1,54.99
565,00:00.0,29453,New Zealand,SO65680,1,1,742.35
528,00:00.0,14057,New Zealand,SO65684,1,1,4.99
535,00:00.0,14057,New Zealand,SO65684,2,1,24.99
222,00:00.0,14057,New Zealand,SO65684,3,1,34.99
485,00:00.0,17331,New Zealand,SO65685,1,1,21.98
478,00:00.0,17331,New Zealand,SO65685,2,1,9.99
581,00:00.0,21222,New Zealand,SO65727,1,1,1700.99
488,00:00.0,21222,New Zealand,SO65727,2,1,53.99
382,00:00.0,26161,New Zealand,SO65728,1,1,1120.49
604,00:00.0,24167,New Zealand,SO65729,1,1,539.99
604,00:00.0,24172,New Zealand,SO65730,1,1,539.99
479,00:00.0,24172,New Zealand,SO65730,2,1,8.99
477,00:00.0,24172,New Zealand,SO65730,3,1,4.99
584,00:00.0,24178,New Zealand,SO65731,1,1,539.99
222,00:00.0,24178,New Zealand,SO65731,2,1,34.99
489,00:00.0,24178,New Zealand,SO65731,3,1,53.99
378,00:00.0,21218,New Zealand,SO65732,1,1,2443.35
529,00:00.0,21218,New Zealand,SO65732,2,1,3.99
540,00:00.0,21218,New Zealand,SO65732,3,1,32.6
378,00:00.0,21214,New Zealand,SO65733,1,1,2443.35
217,00:00.0,21214,New Zealand,SO65733,2,1,34.99
599,00:00.0,16163,New Zealand,SO65734,1,1,539.99
528,00:00.0,16163,New Zealand,SO65734,2,1,4.99
535,00:00.0,16163,New Zealand,SO65734,3,1,24.99
577,00:00.0,14234,New Zealand,SO65743,1,1,1214.85
217,00:00.0,14234,New Zealand,SO65743,2,1,34.99
561,00:00.0,12358,New Zealand,SO65744,1,1,2384.07
214,00:00.0,12358,New Zealand,SO65744,2,1,34.99
573,00:00.0,12674,New Zealand,SO65745,1,1,2384.07
490,00:00.0,12674,New Zealand,SO65745,2,1,53.99
590,00:00.0,17255,New Zealand,SO65746,1,1,769.49
475,00:00.0,17255,New Zealand,SO65746,2,1,69.99
465,00:00.0,17255,New Zealand,SO65746,3,1,24.49
529,00:00.0,14016,New Zealand,SO65749,1,1,3.99
539,00:00.0,14016,New Zealand,SO65749,2,1,24.99
217,00:00.0,14016,New Zealand,SO65749,3,1,34.99
485,00:00.0,17333,New Zealand,SO65750,1,1,21.98
478,00:00.0,17333,New Zealand,SO65750,2,1,9.99
477,00:00.0,17333,New Zealand,SO65750,3,1,4.99
214,00:00.0,17333,New Zealand,SO65750,4,1,34.99
528,00:00.0,25216,New Zealand,SO65751,1,1,4.99
234,00:00.0,25216,New Zealand,SO65751,2,1,49.99
467,00:00.0,25216,New Zealand,SO65751,3,1,24.49
528,00:00.0,24607,New Zealand,SO65752,1,1,4.99
231,00:00.0,13952,New Zealand,SO65753,1,1,49.99
355,00:00.0,12998,New Zealand,SO65777,1,1,2319.99
485,00:00.0,12998,New Zealand,SO65777,2,1,21.98
488,00:00.0,12998,New Zealand,SO65777,3,1,53.99
357,00:00.0,15133,New Zealand,SO65778,1,1,2319.99
537,00:00.0,15133,New Zealand,SO65778,2,1,35
528,00:00.0,15133,New Zealand,SO65778,3,1,4.99
222,00:00.0,15133,New Zealand,SO65778,4,1,34.99
605,00:00.0,24251,New Zealand,SO65779,1,1,539.99
605,00:00.0,24166,New Zealand,SO65780,1,1,539.99
479,00:00.0,24166,New Zealand,SO65780,2,1,8.99
477,00:00.0,24166,New Zealand,SO65780,3,1,4.99
491,00:00.0,24166,New Zealand,SO65780,4,1,53.99
472,00:00.0,27691,New Zealand,SO65781,1,1,63.5
606,00:00.0,27691,New Zealand,SO65781,2,1,539.99
605,00:00.0,24179,New Zealand,SO65782,1,1,539.99
477,00:00.0,24179,New Zealand,SO65782,2,1,4.99
479,00:00.0,24179,New Zealand,SO65782,3,1,8.99
487,00:00.0,24179,New Zealand,SO65782,4,1,54.99
374,00:00.0,21553,New Zealand,SO65783,1,1,2443.35
225,00:00.0,21553,New Zealand,SO65783,2,1,8.99
540,00:00.0,21553,New Zealand,SO65783,3,1,32.6
361,00:00.0,14299,New Zealand,SO65784,1,1,2294.99
562,00:00.0,12673,New Zealand,SO65801,1,1,2384.07
589,00:00.0,15022,New Zealand,SO65802,1,1,769.49
486,00:00.0,15022,New Zealand,SO65802,2,1,159
535,00:00.0,13121,New Zealand,SO65805,1,1,24.99
480,00:00.0,13121,New Zealand,SO65805,2,1,2.29
536,00:00.0,15464,New Zealand,SO65806,1,1,29.99
528,00:00.0,15464,New Zealand,SO65806,2,1,4.99
536,00:00.0,19589,New Zealand,SO65807,1,1,29.99
480,00:00.0,19589,New Zealand,SO65807,2,1,2.29
538,00:00.0,19973,New Zealand,SO65808,1,1,21.49
529,00:00.0,19973,New Zealand,SO65808,2,1,3.99
214,00:00.0,19973,New Zealand,SO65808,3,1,34.99
477,00:00.0,23347,New Zealand,SO65809,1,1,4.99
530,00:00.0,23312,New Zealand,SO65810,1,1,4.99
225,00:00.0,23312,New Zealand,SO65810,2,1,8.99
474,00:00.0,26137,New Zealand,SO65811,1,1,69.99
237,00:00.0,11948,New Zealand,SO65812,1,1,49.99
225,00:00.0,14669,New Zealand,SO65813,1,1,8.99
237,00:00.0,14669,New Zealand,SO65813,2,1,49.99
529,00:00.0,13004,New Zealand,SO65814,1,1,3.99
480,00:00.0,13004,New Zealand,SO65814,2,1,2.29
357,00:00.0,15121,New Zealand,SO65854,1,1,2319.99
478,00:00.0,15121,New Zealand,SO65854,2,1,9.99
477,00:00.0,15121,New Zealand,SO65854,3,1,4.99
581,00:00.0,21200,New Zealand,SO65855,1,1,1700.99
231,00:00.0,21200,New Zealand,SO65855,2,1,49.99
357,00:00.0,14308,New Zealand,SO65856,1,1,2319.99
477,00:00.0,14308,New Zealand,SO65856,2,1,4.99
478,00:00.0,14308,New Zealand,SO65856,3,1,9.99
372,00:00.0,21558,New Zealand,SO65857,1,1,2443.35
540,00:00.0,21558,New Zealand,SO65857,2,1,32.6
355,00:00.0,14277,New Zealand,SO65858,1,1,2319.99
567,00:00.0,29460,New Zealand,SO65876,1,1,742.35
479,00:00.0,29460,New Zealand,SO65876,2,1,8.99
577,00:00.0,14226,New Zealand,SO65877,1,1,1214.85
564,00:00.0,12676,New Zealand,SO65878,1,1,2384.07
488,00:00.0,12676,New Zealand,SO65878,2,1,53.99
528,00:00.0,21209,New Zealand,SO65883,1,1,4.99
537,00:00.0,21209,New Zealand,SO65883,2,1,35
530,00:00.0,23012,New Zealand,SO65884,1,1,4.99
476,00:00.0,22155,New Zealand,SO65885,1,1,69.99
222,00:00.0,15735,New Zealand,SO65886,1,1,34.99
234,00:00.0,15735,New Zealand,SO65886,2,1,49.99
228,00:00.0,13023,New Zealand,SO65887,1,1,49.99
482,00:00.0,13023,New Zealand,SO65887,2,1,8.99
486,00:00.0,12697,New Zealand,SO65888,1,1,159
488,00:00.0,12697,New Zealand,SO65888,2,1,53.99
581,00:00.0,21194,New Zealand,SO65936,1,1,1700.99
529,00:00.0,21194,New Zealand,SO65936,2,1,3.99
539,00:00.0,21194,New Zealand,SO65936,3,1,24.99
386,00:00.0,17915,New Zealand,SO65937,1,1,1120.49
214,00:00.0,17915,New Zealand,SO65937,2,1,34.99
234,00:00.0,17915,New Zealand,SO65937,3,1,49.99
225,00:00.0,17915,New Zealand,SO65937,4,1,8.99
386,00:00.0,17918,New Zealand,SO65938,1,1,1120.49
217,00:00.0,17918,New Zealand,SO65938,2,1,34.99
390,00:00.0,26019,New Zealand,SO65939,1,1,1120.49
491,00:00.0,26019,New Zealand,SO65939,2,1,53.99
359,00:00.0,14673,New Zealand,SO65940,1,1,2294.99
376,00:00.0,21226,New Zealand,SO65941,1,1,2443.35
540,00:00.0,21226,New Zealand,SO65941,2,1,32.6
480,00:00.0,21226,New Zealand,SO65941,3,1,2.29
380,00:00.0,18277,New Zealand,SO65942,1,1,2443.35
479,00:00.0,18277,New Zealand,SO65942,2,1,8.99
477,00:00.0,18277,New Zealand,SO65942,3,1,4.99
217,00:00.0,18277,New Zealand,SO65942,4,1,34.99
565,00:00.0,14324,New Zealand,SO65949,1,1,742.35
222,00:00.0,14324,New Zealand,SO65949,2,1,34.99
539,00:00.0,14686,New Zealand,SO65953,1,1,24.99
539,00:00.0,15136,New Zealand,SO65954,1,1,24.99
480,00:00.0,15136,New Zealand,SO65954,2,1,2.29
538,00:00.0,25263,New Zealand,SO65955,1,1,21.49
529,00:00.0,25263,New Zealand,SO65955,2,1,3.99
217,00:00.0,25263,New Zealand,SO65955,3,1,34.99
477,00:00.0,20406,New Zealand,SO65956,1,1,4.99
487,00:00.0,20406,New Zealand,SO65956,2,1,54.99
475,00:00.0,22151,New Zealand,SO65957,1,1,69.99
471,00:00.0,22151,New Zealand,SO65957,2,1,63.5
530,00:00.0,28218,New Zealand,SO65958,1,1,4.99
479,00:00.0,28218,New Zealand,SO65958,2,1,8.99
477,00:00.0,28218,New Zealand,SO65958,3,1,4.99
583,00:00.0,21197,New Zealand,SO66006,1,1,1700.99
214,00:00.0,21197,New Zealand,SO66006,2,1,34.99
605,00:00.0,27706,New Zealand,SO66007,1,1,539.99
479,00:00.0,27706,New Zealand,SO66007,2,1,8.99
477,00:00.0,27706,New Zealand,SO66007,3,1,4.99
604,00:00.0,24176,New Zealand,SO66008,1,1,539.99
222,00:00.0,24176,New Zealand,SO66008,2,1,34.99
467,00:00.0,24176,New Zealand,SO66008,3,1,24.49
566,00:00.0,14103,New Zealand,SO66013,1,1,742.35
479,00:00.0,14103,New Zealand,SO66013,2,1,8.99
477,00:00.0,14103,New Zealand,SO66013,3,1,4.99
568,00:00.0,29456,New Zealand,SO66014,1,1,742.35
479,00:00.0,29456,New Zealand,SO66014,2,1,8.99
225,00:00.0,29456,New Zealand,SO66014,3,1,8.99
477,00:00.0,29456,New Zealand,SO66014,4,1,4.99
589,00:00.0,15169,New Zealand,SO66015,1,1,769.49
476,00:00.0,15169,New Zealand,SO66015,2,1,69.99
225,00:00.0,15169,New Zealand,SO66015,3,1,8.99
535,00:00.0,13621,New Zealand,SO66023,1,1,24.99
528,00:00.0,13621,New Zealand,SO66023,2,1,4.99
222,00:00.0,13621,New Zealand,SO66023,3,1,34.99
465,00:00.0,13621,New Zealand,SO66023,4,1,24.49
539,00:00.0,17303,New Zealand,SO66024,1,1,24.99
529,00:00.0,17303,New Zealand,SO66024,2,1,3.99
214,00:00.0,17303,New Zealand,SO66024,3,1,34.99
463,00:00.0,17303,New Zealand,SO66024,4,1,24.49
536,00:00.0,17282,New Zealand,SO66025,1,1,29.99
528,00:00.0,17282,New Zealand,SO66025,2,1,4.99
480,00:00.0,17282,New Zealand,SO66025,3,1,2.29
537,00:00.0,27144,New Zealand,SO66026,1,1,35
528,00:00.0,27144,New Zealand,SO66026,2,1,4.99
528,00:00.0,21360,New Zealand,SO66027,1,1,4.99
222,00:00.0,21360,New Zealand,SO66027,2,1,34.99
488,00:00.0,21360,New Zealand,SO66027,3,1,53.99
529,00:00.0,11758,New Zealand,SO66028,1,1,3.99
480,00:00.0,11758,New Zealand,SO66028,2,1,2.29
465,00:00.0,13034,New Zealand,SO66029,1,1,24.49
222,00:00.0,13034,New Zealand,SO66029,2,1,34.99
580,00:00.0,15042,New Zealand,SO66059,1,1,1700.99
217,00:00.0,15042,New Zealand,SO66059,2,1,34.99
388,00:00.0,26131,New Zealand,SO66060,1,1,1120.49
477,00:00.0,26131,New Zealand,SO66060,2,1,4.99
479,00:00.0,26131,New Zealand,SO66060,3,1,8.99
222,00:00.0,26131,New Zealand,SO66060,4,1,34.99
353,00:00.0,14681,New Zealand,SO66061,1,1,2319.99
485,00:00.0,14681,New Zealand,SO66061,2,1,21.98
478,00:00.0,14681,New Zealand,SO66061,3,1,9.99
363,00:00.0,14263,New Zealand,SO66062,1,1,2294.99
537,00:00.0,14263,New Zealand,SO66062,2,1,35
353,00:00.0,12037,New Zealand,SO66063,1,1,2319.99
528,00:00.0,12037,New Zealand,SO66063,2,1,4.99
537,00:00.0,12037,New Zealand,SO66063,3,1,35
480,00:00.0,12037,New Zealand,SO66063,4,1,2.29
483,00:00.0,12037,New Zealand,SO66063,5,1,120
361,00:00.0,14235,New Zealand,SO66064,1,1,2294.99
485,00:00.0,14235,New Zealand,SO66064,2,1,21.98
478,00:00.0,14235,New Zealand,SO66064,3,1,9.99
566,00:00.0,14322,New Zealand,SO66077,1,1,742.35
561,00:00.0,12341,New Zealand,SO66078,1,1,2384.07
541,00:00.0,12341,New Zealand,SO66078,2,1,28.99
530,00:00.0,12341,New Zealand,SO66078,3,1,4.99
465,00:00.0,12341,New Zealand,SO66078,4,1,24.49
491,00:00.0,12341,New Zealand,SO66078,5,1,53.99
538,00:00.0,25269,New Zealand,SO66081,1,1,21.49
480,00:00.0,25269,New Zealand,SO66081,2,1,2.29
528,00:00.0,24610,New Zealand,SO66082,1,1,4.99
214,00:00.0,24610,New Zealand,SO66082,2,1,34.99
477,00:00.0,19748,New Zealand,SO66083,1,1,4.99
477,00:00.0,22916,New Zealand,SO66084,1,1,4.99
491,00:00.0,22916,New Zealand,SO66084,2,1,53.99
537,00:00.0,19675,New Zealand,SO66085,1,1,35
528,00:00.0,19675,New Zealand,SO66085,2,1,4.99
486,00:00.0,19675,New Zealand,SO66085,3,1,159
477,00:00.0,29121,New Zealand,SO66086,1,1,4.99
478,00:00.0,29121,New Zealand,SO66086,2,1,9.99
487,00:00.0,29121,New Zealand,SO66086,3,1,54.99
529,00:00.0,28329,New Zealand,SO66087,1,1,3.99
480,00:00.0,28329,New Zealand,SO66087,2,1,2.29
541,00:00.0,19570,New Zealand,SO66088,1,1,28.99
540,00:00.0,16628,New Zealand,SO66089,1,1,32.6
483,00:00.0,16628,New Zealand,SO66089,2,1,120
384,00:00.0,25961,New Zealand,SO66134,1,1,1120.49
222,00:00.0,25961,New Zealand,SO66134,2,1,34.99
584,00:00.0,27693,New Zealand,SO66135,1,1,539.99
606,00:00.0,24170,New Zealand,SO66136,1,1,539.99
217,00:00.0,24170,New Zealand,SO66136,2,1,34.99
359,00:00.0,14302,New Zealand,SO66137,1,1,2294.99
485,00:00.0,14302,New Zealand,SO66137,2,1,21.98
478,00:00.0,14302,New Zealand,SO66137,3,1,9.99
378,00:00.0,13994,New Zealand,SO66138,1,1,2443.35
479,00:00.0,13994,New Zealand,SO66138,2,1,8.99
477,00:00.0,13994,New Zealand,SO66138,3,1,4.99
372,00:00.0,21394,New Zealand,SO66139,1,1,2443.35
540,00:00.0,21394,New Zealand,SO66139,2,1,32.6
353,00:00.0,11035,New Zealand,SO66140,1,1,2319.99
535,00:00.0,12359,New Zealand,SO66158,1,1,24.99
528,00:00.0,12359,New Zealand,SO66158,2,1,4.99
214,00:00.0,12359,New Zealand,SO66158,3,1,34.99
528,00:00.0,25123,New Zealand,SO66159,1,1,4.99
217,00:00.0,25123,New Zealand,SO66159,2,1,34.99
530,00:00.0,27975,New Zealand,SO66160,1,1,4.99
463,00:00.0,27975,New Zealand,SO66160,2,1,24.49
488,00:00.0,27975,New Zealand,SO66160,3,1,53.99
580,00:00.0,23656,New Zealand,SO66191,1,1,1700.99
583,00:00.0,23661,New Zealand,SO66192,1,1,1700.99
488,00:00.0,23661,New Zealand,SO66192,2,1,53.99
465,00:00.0,23661,New Zealand,SO66192,3,1,24.49
606,00:00.0,27599,New Zealand,SO66193,1,1,539.99
471,00:00.0,27599,New Zealand,SO66193,2,1,63.5
599,00:00.0,12572,New Zealand,SO66194,1,1,539.99
579,00:00.0,13105,New Zealand,SO66205,1,1,1214.85
477,00:00.0,13105,New Zealand,SO66205,2,1,4.99
479,00:00.0,13105,New Zealand,SO66205,3,1,8.99
480,00:00.0,13105,New Zealand,SO66205,4,1,2.29
484,00:00.0,13105,New Zealand,SO66205,5,1,7.95
578,00:00.0,14230,New Zealand,SO66206,1,1,1214.85
530,00:00.0,14230,New Zealand,SO66206,2,1,4.99
541,00:00.0,14230,New Zealand,SO66206,3,1,28.99
214,00:00.0,14230,New Zealand,SO66206,4,1,34.99
481,00:00.0,14230,New Zealand,SO66206,5,1,8.99
528,00:00.0,16621,New Zealand,SO66207,1,1,4.99
536,00:00.0,16621,New Zealand,SO66207,2,1,29.99
480,00:00.0,16621,New Zealand,SO66207,3,1,2.29
214,00:00.0,15141,New Zealand,SO66208,1,1,34.99
225,00:00.0,17287,New Zealand,SO66209,1,1,8.99
491,00:00.0,17287,New Zealand,SO66209,2,1,53.99
540,00:00.0,16690,New Zealand,SO66210,1,1,32.6
529,00:00.0,16690,New Zealand,SO66210,2,1,3.99
222,00:00.0,16690,New Zealand,SO66210,3,1,34.99
581,00:00.0,23660,New Zealand,SO66248,1,1,1700.99
217,00:00.0,23660,New Zealand,SO66248,2,1,34.99
580,00:00.0,15435,New Zealand,SO66249,1,1,1700.99
529,00:00.0,15435,New Zealand,SO66249,2,1,3.99
539,00:00.0,15435,New Zealand,SO66249,3,1,24.99
382,00:00.0,26142,New Zealand,SO66250,1,1,1120.49
477,00:00.0,26142,New Zealand,SO66250,2,1,4.99
479,00:00.0,26142,New Zealand,SO66250,3,1,8.99
214,00:00.0,26142,New Zealand,SO66250,4,1,34.99
353,00:00.0,15120,New Zealand,SO66251,1,1,2319.99
537,00:00.0,15120,New Zealand,SO66251,2,1,35
480,00:00.0,15120,New Zealand,SO66251,3,1,2.29
380,00:00.0,21555,New Zealand,SO66252,1,1,2443.35
540,00:00.0,21555,New Zealand,SO66252,2,1,32.6
529,00:00.0,21555,New Zealand,SO66252,3,1,3.99
488,00:00.0,21555,New Zealand,SO66252,4,1,53.99
568,00:00.0,29457,New Zealand,SO66259,1,1,742.35
479,00:00.0,29457,New Zealand,SO66259,2,1,8.99
477,00:00.0,29457,New Zealand,SO66259,3,1,4.99
578,00:00.0,13106,New Zealand,SO66260,1,1,1214.85
541,00:00.0,13106,New Zealand,SO66260,2,1,28.99
530,00:00.0,13106,New Zealand,SO66260,3,1,4.99
480,00:00.0,13106,New Zealand,SO66260,4,1,2.29
575,00:00.0,12348,New Zealand,SO66261,1,1,2384.07
479,00:00.0,12348,New Zealand,SO66261,2,1,8.99
477,00:00.0,12348,New Zealand,SO66261,3,1,4.99
217,00:00.0,12348,New Zealand,SO66261,4,1,34.99
576,00:00.0,12670,New Zealand,SO66262,1,1,2384.07
536,00:00.0,17239,New Zealand,SO66263,1,1,29.99
480,00:00.0,17239,New Zealand,SO66263,2,1,2.29
528,00:00.0,21960,New Zealand,SO66264,1,1,4.99
537,00:00.0,21960,New Zealand,SO66264,2,1,35
477,00:00.0,15604,New Zealand,SO66265,1,1,4.99
465,00:00.0,15604,New Zealand,SO66265,2,1,24.49
478,00:00.0,15604,New Zealand,SO66265,3,1,9.99
477,00:00.0,24269,New Zealand,SO66266,1,1,4.99
478,00:00.0,24269,New Zealand,SO66266,2,1,9.99
541,00:00.0,13047,New Zealand,SO66267,1,1,28.99
530,00:00.0,13047,New Zealand,SO66267,2,1,4.99
491,00:00.0,13047,New Zealand,SO66267,3,1,53.99
487,00:00.0,17493,New Zealand,SO66268,1,1,54.99
491,00:00.0,17053,New Zealand,SO66269,1,1,53.99
465,00:00.0,11987,New Zealand,SO66270,1,1,24.49
581,00:00.0,15262,New Zealand,SO66302,1,1,1700.99
388,00:00.0,25831,New Zealand,SO66303,1,1,1120.49
489,00:00.0,25831,New Zealand,SO66303,2,1,53.99
225,00:00.0,25831,New Zealand,SO66303,3,1,8.99
382,00:00.0,17914,New Zealand,SO66304,1,1,1120.49
390,00:00.0,17919,New Zealand,SO66305,1,1,1120.49
214,00:00.0,17919,New Zealand,SO66305,2,1,34.99
605,00:00.0,27689,New Zealand,SO66306,1,1,539.99
376,00:00.0,21556,New Zealand,SO66307,1,1,2443.35
222,00:00.0,21556,New Zealand,SO66307,2,1,34.99
481,00:00.0,21556,New Zealand,SO66307,3,1,8.99
588,00:00.0,15027,New Zealand,SO66318,1,1,769.49
536,00:00.0,15027,New Zealand,SO66318,2,1,29.99
528,00:00.0,15027,New Zealand,SO66318,3,1,4.99
590,00:00.0,15208,New Zealand,SO66319,1,1,769.49
475,00:00.0,15208,New Zealand,SO66319,2,1,69.99
225,00:00.0,15208,New Zealand,SO66319,3,1,8.99
491,00:00.0,15208,New Zealand,SO66319,4,1,53.99
536,00:00.0,21181,New Zealand,SO66321,1,1,29.99
480,00:00.0,21181,New Zealand,SO66321,2,1,2.29
475,00:00.0,26159,New Zealand,SO66322,1,1,69.99
490,00:00.0,17060,New Zealand,SO66323,1,1,53.99
529,00:00.0,16617,New Zealand,SO66324,1,1,3.99
540,00:00.0,16617,New Zealand,SO66324,2,1,32.6
489,00:00.0,16617,New Zealand,SO66324,3,1,53.99
225,00:00.0,11139,New Zealand,SO66325,1,1,8.99
231,00:00.0,11139,New Zealand,SO66325,2,1,49.99
486,00:00.0,14099,New Zealand,SO66326,1,1,159
583,00:00.0,23655,New Zealand,SO66358,1,1,1700.99
372,00:00.0,21393,New Zealand,SO66359,1,1,2443.35
479,00:00.0,21393,New Zealand,SO66359,2,1,8.99
477,00:00.0,21393,New Zealand,SO66359,3,1,4.99
465,00:00.0,21393,New Zealand,SO66359,4,1,24.49
592,00:00.0,16164,New Zealand,SO66360,1,1,564.99
535,00:00.0,16164,New Zealand,SO66360,2,1,24.99
566,00:00.0,29454,New Zealand,SO66369,1,1,742.35
570,00:00.0,14259,New Zealand,SO66370,1,1,742.35
571,00:00.0,29458,New Zealand,SO66371,1,1,742.35
541,00:00.0,29458,New Zealand,SO66371,2,1,28.99
530,00:00.0,29458,New Zealand,SO66371,3,1,4.99
214,00:00.0,29458,New Zealand,SO66371,4,1,34.99
564,00:00.0,12675,New Zealand,SO66372,1,1,2384.07
528,00:00.0,11146,New Zealand,SO66376,1,1,4.99
530,00:00.0,27593,New Zealand,SO66377,1,1,4.99
225,00:00.0,27593,New Zealand,SO66377,2,1,8.99
540,00:00.0,16179,New Zealand,SO66378,1,1,32.6
480,00:00.0,16179,New Zealand,SO66378,2,1,2.29
480,00:00.0,18707,New Zealand,SO66379,1,1,2.29
580,00:00.0,15425,New Zealand,SO66415,1,1,1700.99
604,00:00.0,27707,New Zealand,SO66416,1,1,539.99
538,00:00.0,27707,New Zealand,SO66416,2,1,21.49
361,00:00.0,14310,New Zealand,SO66417,1,1,2294.99
478,00:00.0,14310,New Zealand,SO66417,2,1,9.99
477,00:00.0,14310,New Zealand,SO66417,3,1,4.99
487,00:00.0,14310,New Zealand,SO66417,4,1,54.99
372,00:00.0,21560,New Zealand,SO66418,1,1,2443.35
479,00:00.0,21560,New Zealand,SO66418,2,1,8.99
477,00:00.0,21560,New Zealand,SO66418,3,1,4.99
471,00:00.0,21560,New Zealand,SO66418,4,1,63.5
380,00:00.0,21217,New Zealand,SO66419,1,1,2443.35
214,00:00.0,21217,New Zealand,SO66419,2,1,34.99
378,00:00.0,21215,New Zealand,SO66420,1,1,2443.35
535,00:00.0,13127,New Zealand,SO66433,1,1,24.99
485,00:00.0,23528,New Zealand,SO66434,1,1,21.98
489,00:00.0,23528,New Zealand,SO66434,2,1,53.99
529,00:00.0,20254,New Zealand,SO66435,1,1,3.99
538,00:00.0,20254,New Zealand,SO66435,2,1,21.49
217,00:00.0,20254,New Zealand,SO66435,3,1,34.99
530,00:00.0,27976,New Zealand,SO66436,1,1,4.99
491,00:00.0,27976,New Zealand,SO66436,2,1,53.99
476,00:00.0,27357,New Zealand,SO66437,1,1,69.99
225,00:00.0,26968,New Zealand,SO66438,1,1,8.99
474,00:00.0,26968,New Zealand,SO66438,2,1,69.99
475,00:00.0,26428,New Zealand,SO66439,1,1,69.99
477,00:00.0,24483,New Zealand,SO66440,1,1,4.99
225,00:00.0,24483,New Zealand,SO66440,2,1,8.99
478,00:00.0,24483,New Zealand,SO66440,3,1,9.99
214,00:00.0,15718,New Zealand,SO66441,1,1,34.99
581,00:00.0,21199,New Zealand,SO66484,1,1,1700.99
386,00:00.0,25826,New Zealand,SO66485,1,1,1120.49
222,00:00.0,25826,New Zealand,SO66485,2,1,34.99
606,00:00.0,29185,New Zealand,SO66486,1,1,539.99
538,00:00.0,29185,New Zealand,SO66486,2,1,21.49
480,00:00.0,29185,New Zealand,SO66486,3,1,2.29
584,00:00.0,24175,New Zealand,SO66487,1,1,539.99
538,00:00.0,24175,New Zealand,SO66487,2,1,21.49
363,00:00.0,14324,New Zealand,SO66488,1,1,2294.99
376,00:00.0,21402,New Zealand,SO66489,1,1,2443.35
372,00:00.0,18281,New Zealand,SO66490,1,1,2443.35
217,00:00.0,18281,New Zealand,SO66490,2,1,34.99
463,00:00.0,18281,New Zealand,SO66490,3,1,24.49
576,00:00.0,12667,New Zealand,SO66502,1,1,2384.07
222,00:00.0,12667,New Zealand,SO66502,2,1,34.99
536,00:00.0,21872,New Zealand,SO66508,1,1,29.99
528,00:00.0,21872,New Zealand,SO66508,2,1,4.99
536,00:00.0,18265,New Zealand,SO66509,1,1,29.99
528,00:00.0,25132,New Zealand,SO66510,1,1,4.99
528,00:00.0,11951,New Zealand,SO66511,1,1,4.99
480,00:00.0,11951,New Zealand,SO66511,2,1,2.29
477,00:00.0,23438,New Zealand,SO66512,1,1,4.99
487,00:00.0,23438,New Zealand,SO66512,2,1,54.99
473,00:00.0,23438,New Zealand,SO66512,3,1,63.5
536,00:00.0,17319,New Zealand,SO66513,1,1,29.99
529,00:00.0,12359,New Zealand,SO66514,1,1,3.99
480,00:00.0,12359,New Zealand,SO66514,2,1,2.29
214,00:00.0,15592,New Zealand,SO66515,1,1,34.99
541,00:00.0,16341,New Zealand,SO66516,1,1,28.99
480,00:00.0,16341,New Zealand,SO66516,2,1,2.29
541,00:00.0,13009,New Zealand,SO66517,1,1,28.99
530,00:00.0,13009,New Zealand,SO66517,2,1,4.99
214,00:00.0,13009,New Zealand,SO66517,3,1,34.99
467,00:00.0,13009,New Zealand,SO66517,4,1,24.49
480,00:00.0,18711,New Zealand,SO66518,1,1,2.29
484,00:00.0,18711,New Zealand,SO66518,2,1,7.95
225,00:00.0,18282,New Zealand,SO66519,1,1,8.99
477,00:00.0,13159,New Zealand,SO66520,1,1,4.99
479,00:00.0,13159,New Zealand,SO66520,2,1,8.99
222,00:00.0,13159,New Zealand,SO66520,3,1,34.99
584,00:00.0,29186,New Zealand,SO66546,1,1,539.99
473,00:00.0,29186,New Zealand,SO66546,2,1,63.5
353,00:00.0,12991,New Zealand,SO66547,1,1,2319.99
214,00:00.0,12991,New Zealand,SO66547,2,1,34.99
378,00:00.0,21559,New Zealand,SO66548,1,1,2443.35
